"","months","neighbourhood_cleansed","price","city","state"
"299",2021-02-01,"Yarra",120.655459146782,"melbourne","Victoria"
"300",2021-02-01,"Yarra Ranges",182.310763888889,"melbourne","Victoria"
"301",2021-03-01,"Banyule",94.1538461538462,"melbourne","Victoria"
"302",2021-03-01,"Bayside",141.681647940075,"melbourne","Victoria"
"303",2021-03-01,"Boroondara",106.540354330709,"melbourne","Victoria"
"304",2021-03-01,"Brimbank",81.5234375,"melbourne","Victoria"
"305",2021-03-01,"Cardinia",151.0234375,"melbourne","Victoria"
"306",2021-03-01,"Casey",95.3333333333333,"melbourne","Victoria"
"307",2021-03-01,"Darebin",95.0289330922242,"melbourne","Victoria"
"308",2021-03-01,"Frankston",124.443708609272,"melbourne","Victoria"
"309",2021-03-01,"Glen Eira",94.8696537678208,"melbourne","Victoria"
"310",2021-03-01,"Greater Dandenong",98.9470198675497,"melbourne","Victoria"
"311",2021-03-01,"Hobsons Bay",130.215053763441,"melbourne","Victoria"
"312",2021-03-01,"Hume",98.640522875817,"melbourne","Victoria"
"313",2021-03-01,"Kingston",121.754310344828,"melbourne","Victoria"
"314",2021-03-01,"Knox",99.6689189189189,"melbourne","Victoria"
"315",2021-03-01,"Manningham",108.890243902439,"melbourne","Victoria"
"316",2021-03-01,"Maribyrnong",102.762711864407,"melbourne","Victoria"
"317",2021-03-01,"Maroondah",119.573170731707,"melbourne","Victoria"
"318",2021-03-01,"Melbourne",122.009872132381,"melbourne","Victoria"
"319",2021-03-01,"Melton",95.9195402298851,"melbourne","Victoria"
"320",2021-03-01,"Monash",94.8333333333333,"melbourne","Victoria"
"321",2021-03-01,"Moonee Valley",98.0271186440678,"melbourne","Victoria"
"322",2021-03-01,"Moreland",92.3107049608355,"melbourne","Victoria"
"323",2021-03-01,"Nillumbik",146.092105263158,"melbourne","Victoria"
"324",2021-03-01,"Port Phillip",123.848958333333,"melbourne","Victoria"
"325",2021-03-01,"Stonnington",117.46186440678,"melbourne","Victoria"
"326",2021-03-01,"Whitehorse",96.3730769230769,"melbourne","Victoria"
"327",2021-03-01,"Whittlesea",77.4604316546763,"melbourne","Victoria"
"328",2021-03-01,"Wyndham",101.055687203791,"melbourne","Victoria"
"329",2021-03-01,"Yarra",119.958635703919,"melbourne","Victoria"
"330",2021-03-01,"Yarra Ranges",186.551663747811,"melbourne","Victoria"
"331",2021-04-01,"Banyule",95.3257575757576,"melbourne","Victoria"
"332",2021-04-01,"Bayside",142.347169811321,"melbourne","Victoria"
"333",2021-04-01,"Boroondara",107.49419729207,"melbourne","Victoria"
"334",2021-04-01,"Brimbank",84.3405797101449,"melbourne","Victoria"
"335",2021-04-01,"Cardinia",152.926923076923,"melbourne","Victoria"
"336",2021-04-01,"Casey",95.7544378698225,"melbourne","Victoria"
"337",2021-04-01,"Darebin",95.1596119929453,"melbourne","Victoria"
"338",2021-04-01,"Frankston",124.267973856209,"melbourne","Victoria"
"339",2021-04-01,"Glen Eira",97.0557809330629,"melbourne","Victoria"
"340",2021-04-01,"Greater Dandenong",98.48,"melbourne","Victoria"
"341",2021-04-01,"Hobsons Bay",129.728723404255,"melbourne","Victoria"
"342",2021-04-01,"Hume",98.5382165605096,"melbourne","Victoria"
"343",2021-04-01,"Kingston",122.735042735043,"melbourne","Victoria"
"344",2021-04-01,"Knox",102.006622516556,"melbourne","Victoria"
"345",2021-04-01,"Manningham",111.28,"melbourne","Victoria"
"346",2021-04-01,"Maribyrnong",103.282816229117,"melbourne","Victoria"
"347",2021-04-01,"Maroondah",121.649425287356,"melbourne","Victoria"
"348",2021-04-01,"Melbourne",122.698442136499,"melbourne","Victoria"
"349",2021-04-01,"Melton",101.731578947368,"melbourne","Victoria"
"350",2021-04-01,"Monash",96.6578947368421,"melbourne","Victoria"
"351",2021-04-01,"Moonee Valley",100.910774410774,"melbourne","Victoria"
"352",2021-04-01,"Moreland",92.8839285714286,"melbourne","Victoria"
"353",2021-04-01,"Nillumbik",145.608974358974,"melbourne","Victoria"
"354",2021-04-01,"Port Phillip",123.269553072626,"melbourne","Victoria"
"355",2021-04-01,"Stonnington",117.817921440262,"melbourne","Victoria"
"356",2021-04-01,"Whitehorse",98.7485928705441,"melbourne","Victoria"
"357",2021-04-01,"Whittlesea",78.7624113475177,"melbourne","Victoria"
"358",2021-04-01,"Wyndham",100.622146118721,"melbourne","Victoria"
"359",2021-04-01,"Yarra",120.374198146828,"melbourne","Victoria"
"360",2021-04-01,"Yarra Ranges",186.036941580756,"melbourne","Victoria"
